OS,MAT,Mattel Inc. ,14.835,36.4297
OS,HAS, Hasbro  Inc. ,91.46,39.3535
OB,ABT,Abbott Laboratories Common Stoc ,63.6,68.9202
OB,ADSK,Autodesk Inc. ,139.36,79.4169
OB,AJG,Arthur J. Gallagher & Co. Commo ,72.63,70.3679
OB,AKAM,Akamai Technologies Inc. ,76.07,79.3185
OB,AON,Aon plc Class A Ordinary Shares ,148.03,67.1084
OB,APD,Air Products and Chemicals Inc ,171.1,64.2771
OB,ATVI,Activision Blizzard Inc ,78.22,67.7841
OB,BSX,Boston Scientific Corporation C ,28.54,64.2507
OB,CA,CA Inc. ,37.12,72.312
OB,COO,Cooper Companies Inc. (The) Co ,251.43,70.6224
OB,DGX,Quest Diagnostics Incorporated  ,106.99,62.4065
OB,DHR,Danaher Corporation Common Stoc ,103.74,66.1007
OB,EMN,Eastman Chemical Company Common ,109.29,72.9096
OB,ESS,Essex Property Trust Inc. Comm ,237.52,63.2718
OB,ETFC,E*TRADE Financial Corporation ,57.24,69.7093
OB,FAST,Fastenal Company ,57.97,64.5821
OB,LRCX,Lam Research Corporation ,224.95,72.7904
OB,MMC,Marsh & McLennan Companies Inc ,85.87,62.7504
OB,NDAQ,The NASDAQ OMX Group Inc. ,86.53,71.3237
OB,SCHW,Charles Schwab Corporation (The ,57.7,70.4667
OB,SHW,Sherwin-Williams Company (The)  ,421.16,61.8471
OB,STX,Seagate Technology. ,60.19,79.4989
OB,STZ,Constellation Brands Inc. Comm ,230.34,69.1731
OB,VAR,Varian Medical Systems Inc. Co ,126.55,64.6992
OB,WDC,Western Digital Corporation ,99.55,77.7108
OB,WYNN,Wynn Resorts Limited ,188.89,69.9473
OB,HBAN, Huntington Bancshares Incorpora ,16.5,63.663
OB,IDXX, IDEXX Laboratories  Inc. ,203.17,74.2141
OB,ILMN, Illumina  Inc. ,250.12,68.713
OB,XYL, Xylem Inc. Common ,79.48,71.4572
OB,WLTW,Willis Towers Watson Public Limited Company,164.14,63.1666
OB,FTV,Fortive Corporation,80.27,67.7515
